GeneID	SRR10416714	SRR10416715	SRR10416716	SRR10416711	SRR10416712	SRR10416713
832	7.78440876232237	7.7419714893794	7.76126646841285	8.07018813980524	8.02634182417827	8.00544322140595
440574	3.96845539673991	3.99944915374986	4.03826764437656	4.87671943965686	4.8498785902663	4.61813409045466
255104	4.45358687979315	4.61830319216091	4.61014864110027	4.98105706562843	4.94814636699659	4.86960714807358
23252	4.01618815402057	4.18359690993342	4.04640527810074	4.03375215809815	4.44243690095754	4.28753565502856
55450	1.16444341515886	0.974596339486434	1.14451485482912	3.57625081129366	3.4699317761694	3.22987990015475
79594	4.5952816770538	4.60566728276935	4.44760743966609	5.89108172529901	5.75377876259441	5.62245775341221
978	3.46852451417003	3.67191526426088	3.50849240475111	4.25965591780826	4.23477484581231	4.04691768777929
65018	3.35954646548467	3.43534475225901	3.38558741629473	3.68405655670833	3.74216852777018	3.7859292114906
100861548	2.67631579002436	2.4308135214381	2.4416253417224	3.28159457216183	3.28929809741271	3.33453594953893
1650	8.31516594746628	8.3603007938402	8.34778262404002	8.67902892745168	8.68857665899774	8.60807619833772
400745	0.248890121691263	0.515652796729538	0.286159202028089	3.60265903195209	3.44981773620034	3.44385642367602
50809	7.60987413483195	7.55827006883471	7.71095937965802	7.94960918947525	7.97909912321871	8.03097545225426
8672	6.98423617803024	6.90877503335294	6.94176241343053	7.31555584695523	7.29120131590109	7.46350723371823
1889	8.82612748517449	8.839398293466	8.77343476245202	8.92671165451342	8.88417058974862	8.85223878864036
84224	4.40167547251774	4.54298320137383	4.55987295631189	4.80575222007132	4.74442496095503	4.77514125459985
5909	2.02468669145775	2.15829174310179	2.32158991900845	2.27280859136139	2.04912122543451	2.15081005979752
84196	6.17609447512304	6.15631101627914	6.13296033309369	6.34113515502012	6.36887714290609	6.49088986140554
3339	7.97957622031946	7.95785220866425	7.97422976530753	8.352659981769	8.45548118101743	8.48468880865311
29092	1.26083614807807	0.865764062820025	1.26098419704317	1.7934746908225	1.86392051844081	2.16507191027306
998	8.40505026586658	8.39697142625602	8.42132793890867	8.72798164856636	8.77371912608063	8.77907629756717
54361	1.56262533925018	1.23741376969388	1.3859526972334	1.18689471197293	1.42284693655804	1.13145301310878
9923	5.39493420333643	5.36941570273257	5.40987972996825	5.6902500976771	5.67582796213547	5.74974696923299
2048	6.23720240505701	6.15775439728322	6.1304106825512	5.8185835980207	5.78120323946389	5.75917901407345
23028	9.11788153509354	9.12553731754985	9.17720985182212	7.65504499457836	7.63055216511637	7.63692762160884
7798	7.05550996530153	7.00773770473009	6.93154695215781	7.78381438379654	7.84233897390786	7.8291466041851
100996511	1.03956860611675	1.3014969341808	1.20392453392249	1.12993163086574	1.50312020559659	1.5776838535799
10236	8.11903627209821	8.09186697349593	8.05929270741452	8.80377547401789	8.82464200427754	8.82302402731966
80818	5.37029709064675	5.47739392102896	5.49756753290759	5.35025049152657	5.53376130261403	5.67073593696672
148898	1.74699775892561	1.42170813979028	2.17093903543492	0.73088284530969	1.02087349757858	1.18841813041035
6920	1.4196075939523	1.65218000354261	2.20041052054502	0.285654706299512	0.197913486132782	-0.205436327717778
55616	2.1508013083868	2.01274727572841	2.34816587026086	-0.206877451632792	-0.542022309640072	-0.533644358927838
1870	4.190292229147	4.22824438613315	3.8527404020195	4.61656480587253	4.55027745453566	4.54912528118322
3399	0.13141224739915	0.363848501684247	-0.041628540038565	1.4421807465266	1.24751451946731	1.42012237792507
6135	9.48040939383351	9.37277970657404	9.51340564144358	9.81139086287822	9.76440306331836	9.74330988871942
6924	6.36685627795501	6.35498617386499	6.17315359055308	7.35220484458768	7.33092150143122	7.33182160013274
57095	7.04911273469996	7.06077599785477	6.95695124670575	6.14216442343151	6.08574009200764	6.01973200183773
11313	7.53763474025123	7.53790764391147	7.41824298876375	6.6048673113224	6.63582191388461	6.55659902198062
2582	7.32890131363522	7.3842424090683	7.2671501227623	6.41228384437355	6.45275541310897	6.24287279727127
3155	5.75907011100023	5.80392701346816	6.04431731717642	4.26297123812493	4.35049896394989	4.24117027716627
2517	7.43910135709438	7.46311997103475	7.59183994830514	5.79816230705757	5.84996710301979	5.8111150607031
55629	6.97964032276278	7.07726828633859	7.02784820422853	6.54212169314071	6.58139355526632	6.6870990896839
10772	7.14031512113891	7.13849324210196	7.13697904476167	7.41166403181273	7.3805765846148	7.4541006598221
58985	0.458536290560546	0.32326331169855	0.286159202028089	2.29888361081547	2.50402044564476	2.75164918570742
163702	-3.77267281112911	-2.21120884486878	-2.88763866344749	2.25959219712072	2.10163270045837	2.50488796315084
